Pixel_ID,Row,Col,Area,B1(Coastal Aerosol (B1)),B2(Blue (B2)),B3(Green (B3)),B4(Red (B4)),B5(RE1 (B5)),B6(RE2 (B6)),B7(RE3 (B7)),B8(NIR (B8)),B9(RE4 (B8A)),B10(Water Vapor (B9)),B11(SWIR1 (B11)),B12(SWIR2 (B12)),B13(NDVI),B14(MNDWI),B15(NDWI),B16(EVI),B17(SABI),B18(GNDVI),B19(NDAVI),B20(AWEI),B21(BATHYMETRY),Label,Kategori_Detail,Kategori,Prediksi_Kelas,Prediksi_Label,Confidence_Lamun,Confidence_NonLamun,Confidence_Max
6167,55,6,Lainnya,0.1499000042676925,0.1545999944210052,0.1651999950408935,0.0938000008463859,0.096900001168251,0.0866999998688697,0.093299999833107,0.0785000026226043,0.0921000018715858,0.0746999979019165,0.0838999971747398,0.0832000002264976,-0.0885323733091354,0.3214285671710968,0.3493576347827911,-0.0652274265885353,-0.0427272692322731,-0.3493576347827911,-0.3344902098178863,0.0683749988675117,0.995211124420166,0,Perairan,Non_Lamun,1,Lamun,0.74,0.26,0.74
6168,55,7,Lainnya,0.1405999958515167,0.13680000603199,0.1492000073194503,0.0930000022053718,0.096900001168251,0.0866999998688697,0.093299999833107,0.0769999995827674,0.0921000018715858,0.0746999979019165,0.0838999971747398,0.0832000002264976,-0.0994011908769607,0.2780656516551971,0.3155555725097656,-0.0524912551045417,-0.0534993298351764,-0.3155555725097656,-0.2790262401103973,0.0095500089228153,0.978695034980774,0,Perairan,Non_Lamun,1,Lamun,0.925,0.075,0.925
6169,55,8,Lainnya,0.1405999958515167,0.1420000046491623,0.1503999978303909,0.089599996805191,0.0930000022053718,0.0859000012278556,0.0921000018715858,0.0734999999403953,0.090999998152256,0.0746999979019165,0.0839999988675117,0.0820000022649765,-0.0987124294042587,0.2820512950420379,0.3209607005119324,-0.0467419512569904,-0.0505254603922367,-0.3209607005119324,-0.3153237402439117,0.0215000249445438,1.00570428371429e+16,0,Perairan,Non_Lamun,1,Lamun,0.845,0.155,0.845
6170,55,9,Lainnya,0.1405999958515167,0.1656000018119812,0.1656000018119812,0.0846000015735626,0.0935000032186508,0.0859000012278556,0.0921000018715858,0.0758000016212463,0.090999998152256,0.0746999979019165,0.0850000008940696,0.0833000019192695,-0.0845921412110328,0.3170731663703918,0.3624894917011261,-0.0482425838708877,-0.0269865076988935,-0.3624894917011261,-0.3646269738674164,0.0689250007271766,1.01355242729187e+16,0,Perairan,Non_Lamun,1,Lamun,0.75,0.25,0.75
6171,55,10,Lainnya,0.1405999958515167,0.1879999935626983,0.1816000044345855,0.0910999998450279,0.0970000028610229,0.0885000005364418,0.0948000028729438,0.0791999995708465,0.0926999971270561,0.0746999979019165,0.0863000005483627,0.0850000008940696,-0.0580645017325878,0.352345198392868,0.3893600404262543,-0.0748712792992591,-0.0262510199099779,-0.3893600404262543,-0.4013605415821075,0.122049979865551,1066666603088370.0,0,Perairan,Non_Lamun,1,Lamun,0.69,0.31,0.69
6172,55,11,Lainnya,0.1405999958515167,0.1668000072240829,0.1627999991178512,0.0958999991416931,0.0970000028610229,0.0890000015497207,0.0948000028729438,0.0825999975204467,0.0926999971270561,0.0746999979019165,0.0878000035881996,0.0854000002145767,-0.0688336417078971,0.2992817163467407,0.3333333432674408,-0.0409724153578281,-0.0262237805873155,-0.3333333432674408,-0.3423566818237304,0.0447999835014343,1.04157304763793e+16,0,Perairan,Non_Lamun,1,Lamun,0.75,0.25,0.75
6173,55,12,Lainnya,0.1324999928474426,0.1404000073671341,0.1330000013113021,0.0920000001788139,0.096400000154972,0.092799998819828,0.094200000166893,0.0820999965071678,0.0939999967813491,0.0759999975562095,0.088699996471405,0.0854000002145767,-0.0568638928234577,0.1877890527248382,0.2334293723106384,-0.025133978575468,-0.0315910391509532,-0.2334293723106384,-0.2620225250720978,-0.0924000218510627,1.06955182552337e+16,0,Perairan,Non_Lamun,1,Lamun,0.715,0.285,0.715
6174,55,13,Lainnya,0.1202000007033348,0.1301999986171722,0.1198000013828277,0.0949999988079071,0.096400000154972,0.092799998819828,0.094200000166893,0.0839999988675117,0.0939999967813491,0.0759999975562095,0.088699996471405,0.0843999981880188,-0.0594795569777488,0.1528046429157257,0.1872509717941284,-0.026367837563157,-0.0283842720091342,-0.1872509717941284,-0.2153845727443695,-0.120600014925003,1083993673324580.0,0,Perairan,Non_Lamun,1,Lamun,0.52,0.48,0.52
6175,55,14,Lainnya,0.1202000007033348,0.1151999980211258,0.1088000014424324,0.0938000008463859,0.093699999153614,0.089599996805191,0.0923999994993209,0.0785999968647956,0.0912000015377998,0.0759999975562095,0.0876000002026557,0.0824000015854835,-0.0563165806233882,0.0931676998734474,0.161152645945549,-0.028445016592741,-0.0319233909249305,-0.161152645945549,-0.1888545006513595,-0.1734750121831894,1086294412612910.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.185,0.815,0.815
6176,55,15,Lainnya,0.1202000007033348,0.1067999973893165,0.0988000035285949,0.0879999995231628,0.093699999153614,0.0895000025629997,0.0923999994993209,0.0785999968647956,0.0912000015377998,0.0759999975562095,0.0860000029206276,0.0820999965071678,-0.04695650562644,0.065492570400238,0.1138670071959495,-0.0197467654943466,-0.0352748036384582,-0.1138670071959495,-0.1509971618652343,-0.1972749829292297,1.11397063732147e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6177,55,16,Lainnya,0.1202000007033348,0.1001999974250793,0.0939000025391578,0.0857999995350837,0.0925000011920929,0.0866999998688697,0.0923999994993209,0.0753000006079673,0.091399997472763,0.0759999975562095,0.0855000019073486,0.0826999992132186,-0.0523168854415416,0.0379603505134582,0.1083085909485817,-0.0197059698402881,-0.0385085493326187,-0.1083085909485817,-0.1418803185224533,-0.217099979519844,1.10156977176666e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6178,55,17,Lainnya,0.1202000007033348,0.0993999987840652,0.0922000035643577,0.0872000008821487,0.0926999971270561,0.0866999998688697,0.0923999994993209,0.0750000029802322,0.091899998486042,0.0759999975562095,0.0863000005483627,0.0826999992132186,-0.0635070875287056,0.0379390902817249,0.1028708145022392,-0.0177848692983388,-0.0529567599296569,-0.1028708145022392,-0.1399082243442535,-0.2299249917268753,1.07352948188781e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6179,55,18,Lainnya,0.1193000003695488,0.1030000001192092,0.0966000035405159,0.0870999991893768,0.0956000015139579,0.0908000022172927,0.0939999967813491,0.0802000015974044,0.0947000011801719,0.0756999999284744,0.0869000032544136,0.0822999998927116,-0.0664062425494194,0.050082542002201,0.0927601903676986,-0.0202405098825693,-0.0498753190040588,-0.0927601903676986,-0.1244541406631469,-0.2092750072479248,1.07729232311248e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6180,55,19,Lainnya,0.1064999997615814,0.1040000021457672,0.0961000025272369,0.0903000012040138,0.0956000015139579,0.0908000022172927,0.0939999967813491,0.0798000022768974,0.0947000011801719,0.0756999999284744,0.0874999985098838,0.0829000025987625,-0.0617283880710601,0.0502732172608375,0.092666283249855,-0.0177518334239721,-0.0431266762316226,-0.092666283249855,-0.1316648423671722,-0.2214750200510025,1.11675131320953e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6181,55,20,Lainnya,0.1064999997615814,0.0961999967694282,0.0996999964118003,0.0944000035524368,0.096000000834465,0.092299997806549,0.0948000028729438,0.0798000022768974,0.0939999967813491,0.0756999999284744,0.0886000022292137,0.0851000025868415,-0.0572390221059322,0.0589484572410583,0.0826306790113449,-0.0186088215559721,-0.0410714596509933,-0.0826306790113449,-0.0931817889213562,-0.2031750082969665,1.14718616008758e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6182,55,21,Lainnya,0.1064999997615814,0.099600002169609,0.0979999974370002,0.091399997472763,0.096000000834465,0.092299997806549,0.0948000028729438,0.0794000029563903,0.0939999967813491,0.0756999999284744,0.0895000025629997,0.0868000015616417,-0.0661113932728767,0.0568899847567081,0.1048477739095687,-0.019382270053029,-0.0522486753761768,-0.1048477739095687,-0.1128491535782814,-0.2162750214338302,1.0888158082962e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6183,55,22,Lainnya,0.1064999997615814,0.099200002849102,0.0929000005125999,0.0887999981641769,0.0974999964237213,0.0917000025510788,0.0938000008463859,0.0776000022888183,0.0920000001788139,0.0756999999284744,0.0898000001907348,0.0873999968171119,-0.0673076659440994,0.0169677082449197,0.089736059308052,-0.0169119890779256,-0.0502978302538394,-0.089736059308052,-0.1221719458699226,-0.2455999851226806,1.13719940185546e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.045,0.955,0.955
6184,55,23,Lainnya,0.1064999997615814,0.1067999973893165,0.0971999987959861,0.0908000022172927,0.0974999964237213,0.0912000015377998,0.0930999964475631,0.0821999981999397,0.0920000001788139,0.0756999999284744,0.090499997138977,0.0851999968290329,-0.0594900883734226,0.0365038625895977,0.0927717685699462,-0.0260290671139955,-0.0430327914655208,-0.0927717685699462,-0.1301587224006652,-0.2255499958992004,1101030945777890.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6185,55,24,Lainnya,0.1058999970555305,0.1041999980807304,0.099600002169609,0.0947000011801719,0.0975999981164932,0.089599996805191,0.0905999988317489,0.0785999968647956,0.0912000015377998,0.0755999982357025,0.090499997138977,0.0847999975085258,-0.0653983354568481,0.0434782542288303,0.100077599287033,-0.0259342212229967,-0.055909089744091,-0.100077599287033,-0.1392135918140411,-0.2034749984741211,1091254711151120.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.065,0.935,0.935
6186,55,25,Lainnya,0.1018000021576881,0.1000000014901161,0.0957000032067298,0.0934000015258789,0.0943000018596649,0.0843999981880188,0.0863000005483627,0.0810000002384185,0.0885000005364418,0.06700000166893,0.0881000012159347,0.0798000022768974,-0.0612704083323478,0.0449497736990451,0.0905077308416366,-0.0191631093621253,-0.0542226359248161,-0.0905077308416366,-0.1371727585792541,-0.2005250006914138,1.11977708339691e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6187,55,26,Lainnya,0.1018000021576881,0.1023999974131584,0.0938000008463859,0.0896999984979629,0.0943000018596649,0.0843999981880188,0.0863000005483627,0.0790999978780746,0.0885000005364418,0.06700000166893,0.0881000012159347,0.0798000022768974,-0.0697674229741096,0.0328120402991771,0.0929203554987907,-0.0289872158318758,-0.0601415187120437,-0.0929203554987907,-0.1425576508045196,-0.2176499962806701,1094827651977530.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6188,55,27,Lainnya,0.1018000021576881,0.1000000014901161,0.093299999833107,0.0891999974846839,0.0945999994874,0.0876000002026557,0.0873000025749206,0.0784000009298324,0.0854000002145767,0.06700000166893,0.0869999974966049,0.0798000022768974,-0.0634920746088028,0.0313358977437019,0.0913190469145774,-0.0247823968529701,-0.0526316054165363,-0.0913190469145774,-0.1205915883183479,-0.216649979352951,1.09704637527465e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6189,55,28,Lainnya,0.1018000021576881,0.097800001502037,0.0930000022053718,0.0896999984979629,0.0945999994874,0.0876000002026557,0.0873000025749206,0.0789000019431114,0.0854000002145767,0.06700000166893,0.0869999974966049,0.0789000019431114,-0.0733072087168693,0.0374999940395355,0.0999408811330795,-0.0310068782418966,-0.0624511912465095,-0.0999408811330795,-0.1210191026329994,-0.1948750019073486,1120177984237670.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6190,55,29,Lainnya,0.1018000021576881,0.0974999964237213,0.093199998140335,0.0908000022172927,0.0957999974489212,0.0878999978303909,0.0892999991774559,0.0773999989032745,0.0917999967932701,0.06700000166893,0.0881000012159347,0.0772999972105026,-0.0730282366275787,0.0364807024598121,0.0926143005490303,-0.01773152500391,-0.0556640587747097,-0.0926143005490303,-0.1308642029762268,-0.1997749805450439,1135278582572930.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6191,55,30,Lainnya,0.1018000021576881,0.099600002169609,0.0905999988317489,0.0905999988317489,0.0957999974489212,0.0878999978303909,0.0892999991774559,0.0784000009298324,0.0917999967932701,0.06700000166893,0.0878999978303909,0.0772999972105026,-0.0667996183037757,0.0312837176024913,0.0816213339567184,-0.0275973062962293,-0.0557259991765022,-0.0816213339567184,-0.1323642134666443,-0.2089999914169311,1.13521122932434e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6192,55,31,Lainnya,0.1009000018239021,0.0962999984622001,0.089599996805191,0.0861999988555908,0.0917999967932701,0.0881000012159347,0.0921000018715858,0.0741999968886375,0.0891999974846839,0.0658000037074089,0.0877000018954277,0.0798999965190887,-0.057446788996458,0.0323886461555957,0.0917431339621543,-0.0245567932724952,-0.0498960427939891,-0.0917431339621543,-0.1296187788248062,-0.216275006532669,1.11392402648925e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
6193,55,32,Lainnya,0.1009000018239021,0.0998999997973442,0.0934000015258789,0.0912000015377998,0.0917999967932701,0.0881000012159347,0.0921000018715858,0.0776000022888183,0.0891999974846839,0.0658000037074089,0.0874999985098838,0.0860000029206276,-0.0686845108866691,0.0431930013000965,0.0877993181347847,-0.0199547130614519,-0.0571169406175613,-0.0877993181347847,-0.1256337910890579,-0.2249000072479248,1.08093523979187e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6194,55,33,Lainnya,0.1009000018239021,0.1033999994397163,0.0938000008463859,0.0935999974608421,0.0940999984741211,0.0904000028967857,0.0934000015258789,0.0791999995708465,0.091899998486042,0.0658000037074089,0.0872000008821487,0.0852999985218048,-0.0642076730728149,0.0373134613037109,0.0810810700058937,-0.0205976013094186,-0.0498365946114063,-0.0810810700058937,-0.1325301229953766,-0.2229000031948089,1.09071731567382e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6195,55,34,Lainnya,0.1009000018239021,0.099200002849102,0.0929000005125999,0.0882000029087066,0.0940999984741211,0.0904000028967857,0.0934000015258789,0.0777999982237815,0.091899998486042,0.0658000037074089,0.0872000008821487,0.0852999985218048,-0.0528789423406124,0.0370370671153068,0.0884592980146408,-0.0262788943946361,-0.0483437962830066,-0.0884592980146408,-0.1209039837121963,-0.2239249795675277,1.05644309520721e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.045,0.955,0.955
6196,55,35,Lainnya,0.1009000018239021,0.097800001502037,0.0891999974846839,0.091399997472763,0.0938000008463859,0.0883999988436698,0.0930000022053718,0.0769999995827674,0.0891000032424926,0.0658000037074089,0.0874999985098838,0.0848999992012977,-0.0531400963664054,0.024053119122982,0.0734055265784263,-0.0222414787858724,-0.050264548510313,-0.0734055265784263,-0.1189931482076644,-0.2365249842405319,109375.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
6197,55,36,Lainnya,0.1009000018239021,0.097800001502037,0.0961999967694282,0.090999998152256,0.0938000008463859,0.0883999988436698,0.0930000022053718,0.0799999982118606,0.0891000032424926,0.0658000037074089,0.0873000025749206,0.0842999964952468,-0.0532951354980468,0.0313252918422222,0.0852713212370872,-0.0191549900919199,-0.0466399267315864,-0.0852713212370872,-0.1001125052571296,-0.2096750140190124,1093693733215330.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6198,55,37,Lainnya,0.1004000008106231,0.099600002169609,0.0947000011801719,0.0864999964833259,0.090999998152256,0.0872000008821487,0.0891999974846839,0.0794000029563903,0.0856000036001205,0.0659999996423721,0.0864999964833259,0.0829000025987625,-0.0616113916039466,0.025477722287178,0.0805369392037391,-0.0200202725827693,-0.0507745519280433,-0.0805369392037391,-0.1128491535782814,-0.2150249928236007,1.10303032398223e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6199,55,38,Lainnya,0.1004000008106231,0.0970000028610229,0.0881000012159347,0.0870999991893768,0.090999998152256,0.0872000008821487,0.0891999974846839,0.0741999968886375,0.0856000036001205,0.0659999996423721,0.0864999964833259,0.0826999992132186,-0.065217413008213,0.0488145016133785,0.085643894970417,-0.0223260559141635,-0.0563968867063522,-0.085643894970417,-0.131955474615097,-0.2315750122070312,1.07917892932891e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
6200,55,39,Lainnya,0.1004000008106231,0.0934000015258789,0.0851999968290329,0.0861999988555908,0.0926999971270561,0.0859000012278556,0.0913000032305717,0.0737999975681305,0.0856999978423118,0.0659999996423721,0.0869000032544136,0.0826999992132186,-0.075291633605957,0.0062892865389585,0.0716981142759323,-0.0198502801358699,-0.0576819144189357,-0.0716981142759323,-0.1172249019145965,-0.2422000169754028,1084269642829890.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.025,0.975,0.975
6201,55,40,Lainnya,0.1004000008106231,0.0939999967813491,0.0881000012159347,0.0878000035881996,0.0926999971270561,0.0859000012278556,0.0913000032305717,0.0736000016331672,0.0856999978423118,0.0659999996423721,0.0879999995231628,0.0832000002264976,-0.0754375532269477,0.0116278864443302,0.0858324617147445,-0.0209845807403326,-0.0663130134344101,-0.0858324617147445,-0.1217183470726013,-0.2411749809980392,1.08626198768615e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.045,0.955,0.955
6202,55,41,Lainnya,0.1004000008106231,0.1001999974250793,0.0939999967813491,0.0945999994874,0.0925000011920929,0.0894000008702278,0.0892999991774559,0.0776000022888183,0.0864000022411346,0.0659999996423721,0.0877000018954277,0.0828000009059906,-0.075356401503086,0.0341084972023963,0.0893665105104446,-0.0220974627882242,-0.060763880610466,-0.0893665105104446,-0.1271090805530548,-0.219349980354309,1.06847834587097e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6203,55,42,Lainnya,0.1004000008106231,0.1001999974250793,0.0938000008463859,0.0901999995112419,0.0925000011920929,0.0894000008702278,0.0892999991774559,0.0784000009298324,0.0864000022411346,0.0659999996423721,0.0874999985098838,0.0828000009059906,-0.0562971606850624,0.0232557989656925,0.0829103365540504,-0.0179746653884649,-0.0487804897129535,-0.0829103365540504,-0.1281501501798629,-0.214849978685379,1.11087417602539e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6204,55,43,Lainnya,0.099600002169609,0.0939999967813491,0.0856999978423118,0.0835999995470047,0.093699999153614,0.0854000002145767,0.090999998152256,0.0736000016331672,0.0913000032305717,0.066500000655651,0.0874999985098838,0.0830999985337257,-0.050816711038351,0.0014265576610341,0.0739394277334213,-0.0231092441827058,-0.0464730411767959,-0.0739394277334213,-0.1217183470726013,-0.2432249784469604,1105527639389030.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
6205,55,44,Lainnya,0.099600002169609,0.0904000028967857,0.0892999991774559,0.0894000008702278,0.093699999153614,0.0854000002145767,0.090999998152256,0.0746999979019165,0.0913000032305717,0.066500000655651,0.0878999978303909,0.0837000012397766,-0.0610756762325763,0.0233333557844162,0.0828924179077148,-0.0195537135004997,-0.0524091348052024,-0.0828924179077148,-0.0950939133763313,-0.2328749895095825,1.07155799865722e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
6206,55,45,Lainnya,0.099600002169609,0.096000000834465,0.0966000035405159,0.091899998486042,0.093699999153614,0.0870999991893768,0.0908999964594841,0.0794000029563903,0.0886000022292137,0.066500000655651,0.0864999964833259,0.0825999975204467,-0.0595647469162941,0.0274079851806163,0.0878938660025596,-0.0201504565775394,-0.0511915385723114,-0.0878938660025596,-0.0948180854320526,-0.2065999656915664,1.08795893192291e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6207,55,46,Lainnya,0.099600002169609,0.1036000028252601,0.093199998140335,0.0872000008821487,0.093699999153614,0.0870999991893768,0.0908999964594841,0.0803000032901763,0.0886000022292137,0.066500000655651,0.0864000022411346,0.0825999975204467,-0.0627306252717971,0.0372843742370605,0.0743515565991401,-0.0207711644470691,-0.0600706674158573,-0.0743515565991401,-0.1266992837190628,-0.2162249982357025,1.12422370910644e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6208,55,47,Lainnya,0.099600002169609,0.0945999994874,0.0921000018715858,0.0876000002026557,0.0922000035643577,0.0868000015616417,0.0914999991655349,0.0758000016212463,0.0892999991774559,0.066500000655651,0.0864000022411346,0.0833000019192695,-0.0722154155373573,0.0267558488994836,0.0970815941691398,-0.0225988738238811,-0.0632911473512649,-0.0970815941691398,-0.110328622162342,-0.2171249985694885,1083586573600760.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6209,55,48,Lainnya,0.099600002169609,0.0938000008463859,0.0894000008702278,0.0888999998569488,0.0922000035643577,0.0868000015616417,0.0914999991655349,0.0750000029802322,0.0892999991774559,0.066500000655651,0.0873000025749206,0.0851999968290329,-0.0599455051124095,0.021558865904808,0.0824468210339546,-0.0230485461652278,-0.0473627559840679,-0.0824468210339546,-0.1118721663951873,-0.2425500154495239,1104615330696100.0,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
6210,55,49,Lainnya,0.100100003182888,0.1018000021576881,0.0861999988555908,0.0901999995112419,0.0947000011801719,0.0904000028967857,0.0943000018596649,0.0744000002741813,0.0917000025510788,0.0666999965906143,0.0885000005364418,0.0868000015616417,-0.0594594590365886,0.001692033954896,0.0734744593501091,-0.0243411995470523,-0.04774771630764,-0.0734744593501091,-0.1555051207542419,-0.2568000257015228,1.14641284942626e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
6211,55,50,Lainnya,0.100100003182888,0.1022000014781951,0.0879999995231628,0.0901999995112419,0.0967999994754791,0.0904000028967857,0.0943000018596649,0.0750000029802322,0.0917000025510788,0.0666999965906143,0.0896999984979629,0.0868000015616417,-0.0744490996003151,0.0105105210095644,0.0716845989227294,-0.0223084967583417,-0.0610169693827629,-0.0716845989227294,-0.1534988582134246,-0.2642500102519989,1.11499273777008e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6212,55,51,Lainnya,0.100100003182888,0.0993999987840652,0.093299999833107,0.0949999988079071,0.0989999994635582,0.0922000035643577,0.0935999974608421,0.0794999971985817,0.0917000025510788,0.0666999965906143,0.091399997472763,0.0874999985098838,-0.0706836506724357,0.0186027362942695,0.0798611268401146,-0.0138823231682181,-0.0536352768540382,-0.0798611268401146,-0.1171571388840675,-0.2459249794483184,1.10385763645172e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6213,55,52,Lainnya,0.100100003182888,0.0956000015139579,0.0901999995112419,0.0900000035762786,0.0952000021934509,0.0922000035643577,0.0935999974608421,0.0790000036358833,0.0917000025510788,0.0666999965906143,0.090499997138977,0.0883999988436698,-0.0650887563824653,0.0072239493019878,0.0665451288223266,-0.0222916845232248,-0.0577586330473423,-0.0665451288223266,-0.1138530224561691,-0.2606499791145324,1.13276839256286e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
6214,55,53,Lainnya,0.100100003182888,0.0916000008583068,0.0848999992012977,0.0851999968290329,0.0945999994874,0.0901999995112419,0.0922000035643577,0.0758000016212463,0.0945999994874,0.0666999965906143,0.090499997138977,0.0888999998569488,-0.0583850629627704,0.0249110236763954,0.0776446014642715,-0.0186230242252349,-0.052397895604372,-0.0776446014642715,-0.1494473665952682,-0.2763749957084656,1.12452828884124e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.015,0.985,0.985
6215,55,54,Lainnya,0.100100003182888,0.1036000028252601,0.090499997138977,0.0922000035643577,0.0945999994874,0.0901999995112419,0.0922000035643577,0.0785999968647956,0.0947000011801719,0.0666999965906143,0.090499997138977,0.0888999998569488,-0.0649942904710769,0.0248531233519315,0.079507291316986,-0.0157629251480102,-0.0549065582454204,-0.079507291316986,-0.1372118890285492,-0.2589749991893768,1.13224053382873e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.055,0.945,0.945
6216,55,55,Lainnya,0.101000003516674,0.0976999998092651,0.100500002503395,0.1011999994516372,0.1014999970793724,0.0904000028967857,0.0962999984622001,0.0811000019311904,0.0949999988079071,0.066500000655651,0.0920000001788139,0.0874999985098838,-0.0613466314971447,0.0469416789710521,0.1002132445573806,-0.0151576939970254,-0.0564738251268863,-0.1002132445573806,-0.1040723994374275,-0.2207749783992767,1.1246291399002e+16,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6217,55,56,Lainnya,0.101000003516674,0.1018000021576881,0.0948000028729438,0.0934000015258789,0.0970999971032142,0.0904000028967857,0.095499999821186,0.0791999995708465,0.0935999974608421,0.066500000655651,0.089599996805191,0.0855000019073486,-0.0749874114990234,0.0313695669174194,0.089655190706253,-0.0169840455055236,-0.0650887563824653,-0.089655190706253,-0.1277532875537872,-0.2250749915838241,1.14035093784332e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6218,55,57,Lainnya,0.101000003516674,0.1011999994516372,0.0901999995112419,0.0847999975085258,0.093199998140335,0.0901999995112419,0.0905999988317489,0.0780000016093254,0.0885000005364418,0.066500000655651,0.088699996471405,0.0855000019073486,-0.0724233761429786,0.0154440253973007,0.0772025659680366,-0.0151022262871265,-0.0597014762461185,-0.0772025659680366,-0.1294642686843872,-0.1940999776124954,1.11010551452636e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.06,0.94,0.94
6219,55,58,Kanan_Bawah,0.101000003516674,0.0938000008463859,0.0956000015139579,0.0881000012159347,0.093199998140335,0.0901999995112419,0.0905999988317489,0.0746999979019165,0.0885000005364418,0.066500000655651,0.088699996471405,0.0833000019192695,-0.0839975550770759,0.0203045345842838,0.111111119389534,-0.0204368513077497,-0.0611465126276016,-0.111111119389534,-0.1333333551883697,-0.2091749906539917,1.13333332538604e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.075,0.925,0.925
6220,55,59,Kanan_Bawah,0.101000003516674,0.0979999974370002,0.0930000022053718,0.0882999971508979,0.092299997806549,0.0841000005602836,0.0838999971747398,0.0790000036358833,0.0839999988675117,0.066500000655651,0.0869999974966049,0.0777999982237815,-0.0824622213840484,0.0178433023393154,0.0867117121815681,-0.0235548969358205,-0.0736514255404472,-0.0867117121815681,-0.157232716679573,-0.2100499719381332,1.16763007640838e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.075,0.925,0.925
6221,55,60,Kanan_Bawah,0.101000003516674,0.100100003182888,0.0856000036001205,0.0826999992132186,0.0882999971508979,0.0841000005602836,0.0821999981999397,0.0754000023007392,0.0839999988675117,0.066500000655651,0.0838000029325485,0.0753000006079673,-0.0903650671243667,0.0152761414647102,0.0822157487273216,-0.0222330428659915,-0.0743618160486221,-0.0822157487273216,-0.1407407373189926,-0.2161250114440918,1.13802814483642e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.065,0.935,0.935
6222,55,61,Kanan_Bawah,0.101000003516674,0.0938000008463859,0.0816000029444694,0.0755999982357025,0.0798000022768974,0.0754999965429306,0.0741999968886375,0.0693999975919723,0.0756999999284744,0.0663999989628791,0.0785999968647956,0.0725999996066093,-0.0875273272395134,0.0187266301363706,0.0989678278565406,-0.0163943506777286,-0.0670578181743621,-0.0989678278565406,-0.1495098322629928,-0.2049999684095382,1.13559317588806e+16,0,Perairan,Non_Lamun,0,Non_Lamun,0.02,0.98,0.98
