Pixel_ID,Row,Col,Area,B1(Coastal Aerosol),B2(Blue),B3(Green),B4(Red),B5(NIR),B6(SWIR1),B7(SWIR2),B8(NDVI),B9(MNDWI),B10(NDWI),B11(EVI),B12(SABI),B13(GNDVI),B14(NDAVI),B15(AWEI),B16(BATHYMETRY),Label,Kategori_Detail,Kategori,Prediksi_Kelas,Prediksi_Label,Confidence_Lamun,Confidence_NonLamun,Confidence_Max
543,14,10,Lainnya,0.0026437500491738,0.0203987509012222,0.0459462516009807,0.0010250000050291,0.0050812498666346,0.0194087494164705,0.0175800006836652,0.376421719789505,0.276179164648056,0.7315748929977417,0.0046686730347573,0.0585193522274494,-0.7315748929977417,-0.4177646338939667,0.0152365621179342,0.4326913356781006,0,Perairan,Non_Lamun,0,Non_Lamun,0.465,0.535,0.535
544,14,11,Lainnya,0.0045725000090897,0.0192162506282329,0.0293637495487928,0.0009387499885633,0.0048162499442696,0.0183362495154142,0.0173049997538328,0.331116110086441,0.1096556261181831,0.3306460678577423,0.0111997202038764,0.0738255009055137,-0.3306460678577423,-0.1825933009386062,-0.0476318746805191,0.5951976776123047,0,Perairan,Non_Lamun,0,Non_Lamun,0.19,0.81,0.81
545,14,12,Lainnya,0.0,0.0041875001043081,0.0113925002515316,0.0,0.0,0.0157925002276897,0.0160949993878602,0.0,-0.1544943749904632,0.8317031264305115,0.0,0.0,-0.8317031264305115,-0.0180032737553119,-0.0757712498307228,0.337906002998352,0,Perairan,Non_Lamun,0,Non_Lamun,0.31,0.69,0.69
546,14,13,Lainnya,0.0,0.0,0.0054799998179078,0.0,0.0012174999574199,0.0149400001391768,0.0147749995812773,1.0,-0.5544715523719788,0.0,0.0030400487594306,0.1338868737220764,0.0,0.0,-0.1003912463784217,0.0,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.29,0.71,0.71
547,14,14,Lainnya,0.0,0.0009699999936856,0.0049850000068545,0.0,0.0023449999280273,0.0151875000447034,0.0154074998572468,1.0,-0.3765827715396881,0.1341463476419448,0.0061609921976923,0.2255867272615432,-0.1341463476419448,-0.1267215311527252,-0.0711375027894973,0.1620718389749527,0,Perairan,Non_Lamun,0,Non_Lamun,0.27,0.73,0.73
548,14,15,Lainnya,0.0,0.0051775001920759,0.0064699999056756,0.0,0.0027024999726563,0.0159025005996227,0.0144725004211068,1.0,-0.3861480057239532,0.1353647857904434,0.0070502269081771,0.2018297165632248,-0.1353647857904434,-0.250158816576004,-0.0730350017547607,0.6002898812294006,0,Perairan,Non_Lamun,0,Non_Lamun,0.16,0.84,0.84
549,14,16,Lainnya,0.0,0.0008599999709986,0.0002549999917391,0.0,0.0014924999559298,0.0128225004300475,0.0135925002396106,1.0,-0.95323246717453,0.0,0.0037994550075381,0.1815693378448486,0.0,-0.0330330319702625,-0.0819656252861023,0.4606841504573822,0,Perairan,Non_Lamun,0,Non_Lamun,0.24,0.76,0.76
550,14,17,Lainnya,0.0,0.0,0.0,0.0,0.0018225000239908,0.012657499872148,0.0133725004270672,1.0,-1.0,0.0,0.004862573929131,0.0981950461864471,0.0,0.0,-0.0835331231355667,0.0,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.295,0.705,0.705
551,14,18,Lainnya,0.0,0.0,0.0,0.0,6250000297.0,0.0133725004270672,0.0134274996817111,1.0,-1.0,0.0,0.0001562402321724,0.0625,0.0,0.0,-0.0864618718624115,0.0,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.315,0.685,0.685
552,14,19,Kanan_Bawah,0.0009937500581145,0.0037987499963492,0.0046512498520314,0.0,0.0010349999647587,0.0120112495496869,0.0115299997851252,0.3256043493747711,-0.6717537045478821,0.0264572724699974,0.0027964243199676,0.050054408609867,-0.0264572724699974,0.0,-0.0788034349679946,0.3687211871147156,0,Perairan,Non_Lamun,0,Non_Lamun,0.28,0.72,0.72
553,14,20,Kanan_Bawah,0.0016125000547617,0.0043387501500546,0.0053424998186528,0.0,0.0017674999544396,0.0124925002455711,0.012079999782145,1.0,-0.4757775068283081,0.1876296252012252,0.0044364803470671,0.3084802329540252,-0.1876296252012252,0.0437120757997036,-0.0779518783092498,0.5227705240249634,0,Perairan,Non_Lamun,0,Non_Lamun,0.18,0.82,0.82
554,14,21,Kanan_Bawah,0.0010900000343099,0.0053287497721612,0.0046275001950562,0.0,0.000581250002142,0.0112412497401237,0.0112824998795986,0.3107194602489471,-0.5034457445144653,0.1935756206512451,0.0014883143594488,0.0888421833515167,-0.1935756206512451,-0.2399328798055648,-0.0716671869158744,0.8393990397453308,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
555,14,22,Kanan_Bawah,31250001484.0,0.0040637501515448,0.0047787497751414,0.0,0.0009800000116229,0.012423750013113,0.0120249995961785,0.5,-0.5216969847679138,0.1463389098644256,0.0025104612577706,0.1330166310071945,-0.1463389098644256,-0.1392084658145904,-0.0772187486290931,0.7226822972297668,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
556,14,23,Kanan_Bawah,0.0010487500112503,0.0038574999198317,0.0040225000120699,0.0,0.0007187500013969,0.012533750385046,0.0123824998736381,0.318793922662735,-0.4809432625770569,0.2394132167100906,0.0018282872624695,0.1112616062164306,-0.2394132167100906,-0.1332908123731613,-0.0784115642309188,0.6356483697891235,0,Perairan,Non_Lamun,0,Non_Lamun,0.125,0.875,0.875
557,14,24,Kanan_Bawah,0.0012137499870732,0.0038574999198317,0.0041600000113248,0.0,0.0002137499977834,0.0124650001525878,0.0120249995961785,1.0,-0.5754485726356506,0.4686777293682098,0.000535117520485,0.1821728199720382,-0.4686777293682098,-0.4361197650432586,-0.0755821838974952,0.6395186185836792,0,Perairan,Non_Lamun,0,Non_Lamun,0.135,0.865,0.865
558,14,25,Kanan_Bawah,0.0007187500013969,0.0038987500593066,0.0037199999205768,0.0,0.0003474999975878,0.0116950003430247,0.0113375000655651,0.5,-0.5298681259155273,0.6284707188606262,0.0008681466570124,0.1637847274541854,-0.6284707188606262,-0.5291817784309387,-0.0702256262302398,0.7623879313468933,0,Perairan,Non_Lamun,0,Non_Lamun,0.035,0.965,0.965
559,14,26,Kanan_Bawah,0.0014612500090152,0.0042562498711049,0.003527499968186,0.0,0.0002650000096764,0.0112549997866153,0.0112412497401237,0.2232790738344192,-0.4378595650196075,0.3557378351688385,0.000679557735566,0.0388705544173717,-0.3557378351688385,-0.3657377958297729,-0.0686968713998794,0.8240679502487183,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
560,14,27,Kanan_Bawah,0.0032800000626593,0.0054250000976026,0.0056449999101459,0.0,0.0,0.0111175002530217,0.0115574998781085,0.0,-0.2265837490558624,0.0930462479591369,0.0,0.0,-0.0930462479591369,0.0,-0.0762531235814094,0.7659534811973572,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
561,14,28,Kanan_Bawah,0.0060025001876056,0.0080375000834465,0.0081749996170401,0.0,0.001657500048168,0.0100450003519654,0.0111450003460049,0.4190476238727569,-0.2660248875617981,0.0583455599844455,0.0044018002226948,0.0962962955236435,-0.0583455599844455,-0.0524642281234264,-0.0708287507295608,0.8760218024253845,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
562,14,29,Kanan_Bawah,0.0052049998193979,0.0079549998044967,0.0083675002679228,0.0,0.0020699999295175,0.0113925002515316,0.0116950003430247,0.5384937524795532,-0.2607737779617309,0.0656841546297073,0.0054912553168833,0.1194977611303329,-0.0656841546297073,-0.0190742965787649,-0.0777312517166137,0.831519365310669,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
563,14,30,Kanan_Bawah,0.003389999968931,0.0053699999116361,0.0052324999123811,0.0,0.0008599999709986,0.0119425002485513,0.0120249995961785,0.9142314791679382,-0.3315828144550323,0.1157082766294479,0.0021481525618582,0.3737781345844269,-0.1157082766294479,-0.0633240491151809,-0.0745337530970573,0.7992741465568542,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
564,14,31,Kanan_Bawah,0.0025375001132488,0.0038024999666959,0.0042699999175965,0.0,0.0024000001139938,0.0124375000596046,0.0119700003415346,0.9540594220161438,-0.3403810262680053,0.0966678857803344,0.0059856344014406,0.4048739373683929,-0.0966678857803344,-0.0175228994339704,-0.0730831250548362,0.7215369939804077,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
565,14,32,Kanan_Bawah,0.0024824999272823,0.005040000192821,0.0047375001013278,0.0,0.0027850000187754,0.0141975004225969,0.0128499995917081,1.0,-0.3779712915420532,0.1676606982946396,0.0069780000485479,0.3606431782245636,-0.1676606982946396,-0.0730627328157424,-0.0716599971055984,0.7167268991470337,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
566,14,33,Kanan_Bawah,0.0017399999778717,0.0039949999190866,0.0048750001005828,0.0,0.0045174998231232,0.0141975004225969,0.0132900001481175,1.0,-0.4047541618347168,0.2026315778493881,0.011388573795557,0.3286333978176117,-0.2026315778493881,-0.1359315663576126,-0.0749668776988983,0.7606620192527771,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
567,14,34,Kanan_Bawah,0.0012725000269711,0.0033074999228119,0.0079549998044967,0.0,0.0070474999956786,0.0154074998572468,0.014279999770224,0.4700082242488861,-0.2484364211559295,0.0946356281638145,0.0149251585826277,0.2701617777347564,-0.0946356281638145,-0.0225379038602113,-0.0708418786525726,0.6324683427810669,0,Perairan,Non_Lamun,0,Non_Lamun,0.16,0.84,0.84
568,14,35,Kanan_Bawah,0.0015475000254809,0.0063324999064207,0.0088900001719594,0.0009975000284612,0.0080375000834465,0.016397500410676,0.0153249995782971,0.5320466756820679,-0.257453054189682,0.1295519173145294,0.0147306397557258,0.2599534392356872,-0.1295519173145294,-0.1110189408063888,-0.0743274986743927,0.7013477087020874,0,Perairan,Non_Lamun,0,Non_Lamun,0.04,0.96,0.96
569,14,36,Kanan_Bawah,0.0041600000113248,0.006222500000149,0.0078450003638863,0.0002824999974109,0.0057275001890957,0.0151049997657537,0.0144999995827674,0.9059900045394896,-0.2870380282402038,0.1560139954090118,0.0143254036083817,0.3306010961532593,-0.1560139954090118,-0.142108216881752,-0.069013126194477,0.7839370369911194,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
570,14,37,Kanan_Bawah,0.0020425000693649,0.0053150001913309,0.0081475004553794,0.0,0.0025375001132488,0.0126024996861815,0.0122999995946884,1.0,-0.3041528761386871,0.3514376878738403,0.0065897111780941,0.2187028676271438,-0.3514376878738403,-0.3537090122699737,-0.0637193769216537,0.7661375403404236,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
571,15,0,Lainnya,0.0,0.0008599999709986,0.0467575006186962,0.0240700002759695,0.0015750000020489,0.0174150001257658,0.0148574998602271,-0.6869198083877563,0.4957015514373779,0.9348264336586,-0.0493508391082286,-0.3648097515106201,-0.9348264336586,0.0,0.0873312503099441,0.018007643520832,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.95,0.05,0.95
572,15,1,Lainnya,0.0,0.0058100000023841,0.0533850006759166,0.0225850008428096,0.0,0.0130975004285573,0.0128499995917081,-1.0,0.5811336040496826,1.0,-0.0517086647450923,-0.3751972615718841,-1.0,-1.0,0.1216325014829635,0.1068309247493743,1,Lamun,Lamun,1,Lamun,0.95,0.05,0.95
573,15,2,Lainnya,0.0,0.0,0.0434575006365776,0.0066900001838803,0.0,0.0147749995812773,0.0133175002411007,-1.0,0.4239606857299804,1.0,-0.0160795655101537,-0.2297981977462768,-1.0,0.0,0.0555431246757507,0.0,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.85,0.15,0.85
574,15,3,Lainnya,0.0,0.0209624990820884,0.0583349987864494,0.0329524986445903,0.0,0.014279999770224,0.0144175002351403,-0.4743998348712921,0.6177972555160522,1.0,-0.0658748671412468,-0.2738130390644073,-1.0,-0.3021943867206573,0.1614318788051605,0.3532906472682953,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.895,0.105,0.895
575,15,4,Lainnya,0.0135099999606609,0.0386449992656707,0.0830850005149841,0.0497549995779991,0.0,0.013702499680221,0.0139774996787309,-1.0,0.7171546220779419,1.0,-0.123315580189228,-0.2114229649305343,-1.0,-1.0,0.2745324969291687,0.4595944583415985,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.42,0.58,0.58
576,15,5,Lainnya,0.0160399992018938,0.0410374999046325,0.084817498922348,0.0439249984920024,0.0,0.0135099999606609,0.0139774996787309,-0.2861308157444,0.770546555519104,1.0,-0.1148944273591041,-0.1932464092969894,-1.0,-1.0,0.2794756293296814,0.4781950116157532,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.375,0.625,0.625
577,15,6,Lainnya,0.0118049997836351,0.0335300005972385,0.0696099996566772,0.0218700002878904,0.0,0.0133175002411007,0.0138400001451373,-0.3150502741336822,0.7904382348060608,1.0,-0.0621486902236938,-0.1802047789096832,-1.0,-1.0,0.2204193770885467,0.4748619198799133,0,Perairan,Non_Lamun,0,Non_Lamun,0.47,0.53,0.53
578,15,7,Lainnya,0.0079512502998113,0.0225987508893013,0.0490675009787082,0.0061637498438358,0.0162562504410743,0.0173599999397993,0.0150912497192621,-0.1319825649261474,0.5246168375015259,0.7776656746864319,-0.0192813910543918,-0.0574922338128089,-0.7776656746864319,-0.7304160594940186,0.1022381260991096,0.4236444234848022,0,Perairan,Non_Lamun,1,Lamun,0.615,0.385,0.615
579,15,8,Lainnya,0.0096837496384978,0.0216912496834993,0.0377925001084804,0.0,0.0001274999958695,0.0163837503641843,0.0151049997657537,0.0,0.2504873275756836,0.9811355471611024,0.0,0.0,-0.9811355471611024,-0.7682924270629883,0.0365706235170364,0.5879047513008118,0,Perairan,Non_Lamun,0,Non_Lamun,0.325,0.675,0.675
580,15,9,Lainnya,0.0011175000108778,0.008198750205338,0.015998750925064,0.0,0.0014375000027939,0.0169062502682209,0.0161087494343519,0.9812054634094238,-0.1445917040109634,0.6701871156692505,0.0035882731899619,0.140651449561119,-0.6701871156692505,0.3158443868160248,-0.0509146861732006,0.2837674021720886,0,Perairan,Non_Lamun,0,Non_Lamun,0.355,0.645,0.645
581,15,10,Lainnya,0.0,0.0047749998047947,0.0070024998858571,0.0,0.0002375000040046,0.0165350008755922,0.0157925002276897,0.5,-0.5188302397727966,0.193319633603096,0.000593468081206,0.136056900024414,-0.193319633603096,-0.0614344514906406,-0.0768312513828277,0.2672823965549469,0,Perairan,Non_Lamun,0,Non_Lamun,0.28,0.72,0.72
582,15,11,Lainnya,0.0,0.0031524999067187,0.0095087504014372,0.0,0.0047650001943111,0.0164937507361173,0.0157925002276897,1.0,-0.3920868039131164,0.0665600225329399,0.0125094735994935,0.2639285922050476,-0.0665600225329399,0.0526782535016536,-0.0900131240487098,0.281913697719574,0,Perairan,Non_Lamun,0,Non_Lamun,0.3,0.7,0.7
583,15,12,Lainnya,0.0,0.0032800000626593,0.0070474999956786,0.0,0.0029500001110136,0.0140324998646974,0.0141700003296136,1.0,-0.4252100884914398,0.0,0.007948750630021,0.1632992029190063,0.0,0.0,-0.0915493741631507,0.3941123485565185,0,Perairan,Non_Lamun,0,Non_Lamun,0.29,0.71,0.71
584,15,13,Lainnya,0.0,0.0008875000057742,0.0056174998171627,0.0,0.0,0.0151599999517202,0.0146925002336502,0.0,-0.5145530104637146,0.0,0.0,0.0,0.0,0.0,-0.0968293771147728,0.1297989040613174,0,Perairan,Non_Lamun,0,Non_Lamun,0.33,0.67,0.67
585,15,14,Lainnya,0.0,0.0018225000239908,0.0036375001072883,0.0,0.0025649999734014,0.0161224994808435,0.0146099999547004,1.0,-0.6383745670318604,0.1729141473770141,0.0064644906669855,0.2440165132284164,-0.1729141473770141,0.0,-0.0917349979281425,0.3861719965934753,0,Perairan,Non_Lamun,0,Non_Lamun,0.28,0.72,0.72
586,15,15,Lainnya,0.0005574999959208,0.0046275001950562,0.0063049998134374,0.0,0.0,0.0158200003206729,0.0142524996772408,0.0,-0.3215777277946472,0.1078079044818878,0.0,0.0,-0.1078079044818878,-0.1638879030942917,-0.0809137523174285,0.6334702372550964,0,Perairan,Non_Lamun,0,Non_Lamun,0.16,0.84,0.84
587,15,16,Lainnya,0.0,0.001189999980852,0.0005024999845772,0.0,0.0015475000254809,0.0121074998751282,0.013234999962151,1.0,-0.9187057614326476,0.0,0.0040762140415608,0.3687802851200104,0.0,-0.0032728353980928,-0.0848262533545494,0.5903361439704895,0,Perairan,Non_Lamun,0,Non_Lamun,0.185,0.815,0.815
588,15,17,Lainnya,0.0,0.0023137500975281,0.0035237499978393,0.0,0.0011724999640136,0.0116675002500414,0.01184624992311,0.5,-0.706292986869812,0.0688054859638214,0.003103366587311,0.0643170624971389,-0.0688054859638214,0.0,-0.0746303126215934,0.2875116467475891,0,Perairan,Non_Lamun,0,Non_Lamun,0.28,0.72,0.72
589,15,18,Lainnya,0.0,0.0018462500302121,0.0032349999528378,0.0,0.0011587500339373,0.0118599999696016,0.0120249995961785,0.5,-0.7093767523765564,0.0730735138058662,0.003096817061305,0.0608986988663673,-0.0730735138058662,0.0,-0.0701890587806701,0.2471552938222885,0,Perairan,Non_Lamun,0,Non_Lamun,0.285,0.715,0.715
590,15,19,Kanan_Bawah,3749999905.0,0.00187375000678,0.0029875000473111,0.0,0.0012000000569969,0.0112137496471405,0.0109937498345971,0.5,-0.7418169975280762,0.0606380477547645,0.0032317137811332,0.0597014911472797,-0.0606380477547645,0.0,-0.0750121846795082,0.2686379849910736,0,Perairan,Non_Lamun,0,Non_Lamun,0.265,0.735,0.735
591,15,20,Kanan_Bawah,0.0006225000252015,0.0037887499202042,0.0056862500496208,0.0,0.0015475000254809,0.0116675002500414,0.0113512501120567,0.8850475549697876,-0.4780052006244659,0.1940319538116455,0.0040268111042678,0.1772959977388382,-0.1940319538116455,-0.0358435921370983,-0.0720762535929679,0.5149930119514465,0,Perairan,Non_Lamun,0,Non_Lamun,0.195,0.805,0.805
592,15,21,Kanan_Bawah,0.0021524999756366,0.0060025001876056,0.005741249769926,0.0,0.0011175000108778,0.0125612495467066,0.0119837503880262,0.420275866985321,-0.4036180973052978,0.1876020431518554,0.0028887426014989,0.110152781009674,-0.1876020431518554,-0.1769063919782638,-0.0745546892285347,0.7917333245277405,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
593,15,22,Kanan_Bawah,0.0003512499970383,0.0045449999161064,0.0051087499596178,0.0,0.0010625000577419,0.0121349999681115,0.0120249995961785,0.5,-0.4779917001724243,0.2106775939464569,0.0027427847962826,0.1133333370089531,-0.2106775939464569,-0.1787603944540023,-0.0741043761372566,0.7513557076454163,0,Perairan,Non_Lamun,0,Non_Lamun,0.01,0.99,0.99
594,15,23,Kanan_Bawah,0.0002962499856948,0.004558749962598,0.0051225000061094,0.0,0.0012412499636411,0.0129187498241662,0.012079999782145,0.5,-0.4457276463508606,0.213199958205223,0.0031948736868798,0.1320127695798874,-0.213199958205223,-0.1262702345848083,-0.0748568773269653,0.6888043880462646,0,Perairan,Non_Lamun,0,Non_Lamun,0.095,0.905,0.905
595,15,24,Kanan_Bawah,0.0004299999854993,0.0029912500176578,0.0039949999190866,0.0,0.0,0.0115299997851252,0.0115987500175833,0.0,-0.6040186285972595,0.5753107070922852,0.0,0.0,-0.5753107070922852,-0.5,-0.0750862509012222,0.6272943019866943,0,Perairan,Non_Lamun,0,Non_Lamun,0.185,0.815,0.815
596,15,25,Kanan_Bawah,0.0012037500273436,0.0041049998253583,0.0045862500555813,0.0,0.0007324999896809,0.0116950003430247,0.0115299997851252,0.5,-0.5181930661201477,0.2270269691944122,0.0018845667364075,0.0951607674360275,-0.2270269691944122,-0.2303267419338226,-0.0723578110337257,0.7239311337471008,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
597,15,26,Kanan_Bawah,0.0027574999257922,0.0059750000946223,0.0053287497721612,0.0,0.0010625000577419,0.0114337503910064,0.0114337503910064,0.3641937375068664,-0.4162291884422302,0.221218079328537,0.0027627900708466,0.1003778949379921,-0.221218079328537,-0.2364154607057571,-0.0691234394907951,0.815738320350647,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
598,15,27,Kanan_Bawah,0.0036100000143051,0.0056725000031292,0.0047100000083446,0.0,0.0009524999768473,0.0109524996951222,0.0111312502995133,0.18449367582798,-0.3521002829074859,0.1981724798679351,0.0024842566344887,0.0895206779241561,-0.1981724798679351,-0.2559804022312164,-0.0669440627098083,0.8417767882347107,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
599,15,28,Kanan_Bawah,0.003527499968186,0.005507499910891,0.005507499910891,0.0,0.0,0.0110625000670552,0.0115849999710917,0.0,-0.2419743537902832,0.0778072476387023,0.0,0.0,-0.0778072476387023,-0.0294288713485002,-0.0761087536811828,0.8387035727500916,0,Perairan,Non_Lamun,0,Non_Lamun,0.05,0.95,0.95
600,15,29,Kanan_Bawah,0.006085000000894,0.006662500090897,0.007267499808222,0.0,0.0003100000030826,0.0115299997851252,0.0119425002485513,0.4675154387950897,-0.2404263019561767,0.0352043323218822,0.0008154965471476,0.0207635629922151,-0.0352043323218822,-0.0480932705104351,-0.0728768780827522,0.8058663606643677,0,Perairan,Non_Lamun,0,Non_Lamun,0.02,0.98,0.98
601,15,30,Kanan_Bawah,0.003389999968931,0.0046549998223781,0.0051225000061094,0.0,0.0010799999581649,0.0123274996876716,0.0122725004330277,0.5886673927307129,-0.2571168839931488,0.1484814435243606,0.0026970871258527,0.2810269296169281,-0.1484814435243606,-0.0724460110068321,-0.0749531239271164,0.7603103518486023,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
602,15,31,Kanan_Bawah,0.0031425000634044,0.0048199999146163,0.0051500000990927,0.0,0.0031425000634044,0.0138675002381205,0.0131524996832013,0.5126213431358337,-0.2430476248264312,0.1968051046133041,0.0078316386789083,0.2667003273963928,-0.1968051046133041,-0.0644047409296035,-0.0685525014996528,0.7837398648262024,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
603,15,32,Kanan_Bawah,0.0028399999719113,0.005040000192821,0.0074324999004602,0.0,0.0055350000038743,0.0151875000447034,0.0141150001436471,0.7382006049156189,-0.2888101637363434,0.1830155998468399,0.0131637947633862,0.2839716374874115,-0.1830155998468399,-0.1573114097118377,-0.0692193731665611,0.812248170375824,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
604,15,33,Kanan_Bawah,0.0018225000239908,0.0055900001898407,0.0065799998119473,0.0,0.0041049998253583,0.0144725004211068,0.0132900001481175,0.7203107476234436,-0.2713247835636139,0.2316331267356872,0.0107488306239247,0.2899011373519897,-0.2316331267356872,-0.2316331267356872,-0.0691437497735023,0.7221189737319946,0,Perairan,Non_Lamun,0,Non_Lamun,0.0,1.0,1.0
605,15,34,Kanan_Bawah,0.0039674998261034,0.0077074998989701,0.00798249989748,0.0002275000006193,0.0056725000031292,0.0153249995782971,0.0144725004211068,0.4550106525421142,-0.1995544284582138,0.1691688001155853,0.0143405515700578,0.3262432515621185,-0.1691688001155853,-0.1520926803350448,-0.0705875009298324,0.7518166303634644,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
606,15,35,Kanan_Bawah,0.0035824999213218,0.0081749996170401,0.00798249989748,0.0004750000080093,0.0048475000075995,0.0147749995812773,0.0139774996787309,0.5152963399887085,-0.2284601628780365,0.2443491816520691,0.0115505317226052,0.2548448145389557,-0.2443491816520691,-0.255519300699234,-0.0668200030922889,0.7218234539031982,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
607,15,36,Kanan_Bawah,0.0031975000165402,0.0072400001809,0.00798249989748,0.0003375000087544,0.0052049998193979,0.0147749995812773,0.0136749995872378,0.6768502593040466,-0.2320675104856491,0.2106161117553711,0.0127698257565498,0.3000462353229522,-0.2106161117553711,-0.163519486784935,-0.0660775005817413,0.7777777910232544,0,Perairan,Non_Lamun,0,Non_Lamun,0.005,0.995,0.995
608,15,37,Kanan_Bawah,0.0020975000225007,0.0064012501388788,0.0069924998097121,0.0,0.0023175000678747,0.0122862495481967,0.011502499692142,0.9016692638397216,-0.3057601749897003,0.6045908331871033,0.0060861520469188,0.1518143713474273,-0.6045908331871033,-0.5953972339630127,-0.061370626091957,0.8187878727912903,0,Perairan,Non_Lamun,0,Non_Lamun,0.03,0.97,0.97
609,16,0,Lainnya,0.0,0.0,0.0280025005340576,0.0,0.0,0.0143625000491738,0.013922500424087,0.0,0.3219638764858246,0.8456326723098755,0.0,0.0,-0.8456326723098755,0.0,0.0162731241434812,0.0,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.52,0.48,0.52
610,16,1,Lainnya,0.0,0.0183224994689226,0.0676575005054473,0.0430174991488456,0.0111175002530217,0.014279999770224,0.0113099999725818,-0.4373903572559356,0.5758122801780701,0.7490193843841553,-0.0575372613966465,-0.3009887337684631,-0.7490193843841553,-0.0422354936599731,0.151956245303154,0.2668681442737579,0,Tidak_Teridentifikasi,Non_Lamun,1,Lamun,0.82,0.18,0.82
611,16,2,Lainnya,0.0429899990558624,0.0626524984836578,0.0927925035357475,0.0636425018310546,0.0138950003311038,0.0112824998795986,0.0116950003430247,-0.641592800617218,0.7501085996627808,0.7395195960998535,-0.1343283653259277,-0.207578495144844,-0.7395195960998535,-0.6369574666023254,0.2911612391471863,0.667990505695343,0,Tidak_Teridentifikasi,Non_Lamun,0,Non_Lamun,0.425,0.575,0.575
612,16,3,Lainnya,0.0470875017344951,0.0674374997615814,0.1103100031614303,0.0660900026559829,0.0100999996066093,0.0126024996861815,0.0117225004360079,-0.734873354434967,0.7758250832557678,0.8322398662567139,-0.155379518866539,-0.2048612236976623,-0.8322398662567139,-0.7394809126853943,0.3567487597465515,0.6058530211448669,0,Perairan,Non_Lamun,0,Non_Lamun,0.405,0.595,0.595
613,16,4,Lainnya,0.0237674992531538,0.0478025004267692,0.082067497074604,0.0324575006961822,0.0,0.0106499996036291,0.0120524996891617,-0.3025364875793457,0.7577269077301025,1.0,-0.097035638988018,-0.1670790314674377,-1.0,-1.0,0.2636081278324127,0.575465738773346,0,Perairan,Non_Lamun,0,Non_Lamun,0.32,0.68,0.68
614,16,5,Lainnya,0.0214025005698204,0.0439799986779689,0.0765675008296966,0.0202475003898143,0.0,0.0123824998736381,0.013234999962151,-0.4433308243751526,0.7637929320335388,1.0,-0.0639420300722122,-0.1665809601545334,-1.0,-1.0,0.2347468733787536,0.5669900178909302,0,Perairan,Non_Lamun,0,Non_Lamun,0.32,0.68,0.68
615,16,6,Lainnya,0.0189549997448921,0.0369950011372566,0.0599025003612041,0.0017399999778717,0.0,0.0126299997791647,0.0131799997761845,-0.2727629244327545,0.6153755784034729,1.0,-0.0059346980415284,-0.0177736915647983,-1.0,-1.0,0.166930004954338,0.6074463129043579,0,Perairan,Non_Lamun,0,Non_Lamun,0.32,0.68,0.68
616,16,7,Lainnya,0.0029737500008195,0.0171399991959333,0.0308212507516145,0.0,0.0,0.0130837503820657,0.013812500052154,0.0,0.3647576570510864,1.0,0.0,0.0,-1.0,-0.8289951682090759,0.0252543743699789,0.5353993773460388,0,Perairan,Non_Lamun,0,Non_Lamun,0.345,0.655,0.655
