Pixel_ID;Row;Col;Area;B1(Coastal Aerosol (B1));B2(Blue (B2));B3(Green (B3));B4(Red (B4));B5(RE1 (B5));B6(RE2 (B6));B7(RE3 (B7));B8(NIR (B8));B9(RE4 (B8A));B10(Water Vapor (B9));B11(SWIR1 (B11));B12(SWIR2 (B12));B13(NDVI);B14(MNDWI);B15(NDWI);B16(EVI);B17(SABI);B18(GNDVI);B19(NDAVI);B20(AWEI);B21(BATHYMETRY);Label;Kategori_Detail;Kategori
22;0;21;Lainnya;0.045499999076128006;0.05180000141263008;0.07729999721050262;0.07680000364780426;0.14259999990463257;0.22750000655651093;0.2596000134944916;0.2648000121116638;0.29510000348091125;0.3084999918937683;0.24210000038146973;0.13699999451637268;0.570015013217926;-0.5041813254356384;-0.5475168824195862;0.3540036976337433;13568801879882800;0.5475168824195862;0.6457250714302063;-1092400074005120;0.6925134062767029;0;Tidak_Teridentifikasi;Non_Lamun
23;0;22;Lainnya;0.045499999076128006;0.06129999831318855;0.07909999787807465;0.06970000267028809;0.13279999792575836;0.2401999980211258;0.27160000801086426;0.2750000059604645;0.3021000027656555;0.3084999918937683;0.23010000586509705;0.13699999451637268;0.5637426972389221;-0.46479859948158264;-0.5302261114120483;0.3692290782928467;13053486347198400;0.5302261114120483;0.6183486580848694;-10518749952316200;0.7402423024177551;0;Tidak_Teridentifikasi;Non_Lamun
24;0;23;Lainnya;0.045499999076128006;0.04320000112056732;0.06880000233650208;0.05050000175833702;0.12929999828338623;0.24169999361038208;0.2815000116825104;0.3043999969959259;0.30300000309944153;0.3084999918937683;0.21629999577999115;0.11810000240802765;0.699286699295044;-0.5005202889442444;-0.6282121539115906;0.46794137358665466;21996285915374700;0.6282121539115906;0.7437357306480408;-0.9994000196456909;0.6181434392929077;0;Tidak_Teridentifikasi;Non_Lamun
25;0;24;Lainnya;0.045899998396635056;0.038100000470876694;0.06300000101327896;0.04670000076293945;0.12309999763965607;0.24169999361038208;0.2847999930381775;0.2964000105857849;0.30309998989105225;0.31839999556541443;0.2013999968767166;0.11739999800920486;0.710326611995697;-0.5089820027351379;-0.625806450843811;0.45353737473487854;2298387050628660;0.625806450843811;0.7726737260818481;-0.9663000106811523;0.5826446413993835;0;Tidak_Teridentifikasi;Non_Lamun
26;0;25;Lainnya;0.04769999906420708;0.042399998754262924;0.06369999796152115;0.05860000103712082;0.12099999934434891;0.23669999837875366;0.2782000005245209;0.27880001068115234;0.30329999327659607;0.3222000002861023;0.18880000710487366;0.11230000108480453;0.6369529962539673;-0.49544557929039;-0.6111652255058289;0.40208303928375244;19471511840820300;0.6111652255058289;0.7242770791053772;-0.9129500389099121;0.662840723991394;0;Tidak_Teridentifikasi;Non_Lamun
27;0;26;Lainnya;0.04769999906420708;0.047600001096725464;0.07540000230073929;0.07129999995231628;0.12210000306367874;0.23489999771118164;0.2775999903678894;0.2863999903202057;0.30329999327659607;0.3222000002861023;0.1858000010251999;0.10930000245571136;0.601762592792511;-0.42815107107162476;-0.5825850367546082;0.3533846139907837;1605437159538260;0.5825850367546082;0.6988416910171509;-0.7912500500679016;0.6564986705780029;0;Tidak_Teridentifikasi;Non_Lamun
28;0;27;Lainnya;0.04769999906420708;0.04560000076889992;0.06459999829530716;0.05739999935030937;0.1046999990940094;0.23579999804496765;0.271699994802475;0.25540000200271606;0.31040000915527344;0.3222000002861023;0.18520000576972961;0.10209999978542328;0.6448717713356018;-0.4794303774833679;-0.6163021922111511;0.37744903564453125;17679857015609700;0.6163021922111511;0.6955941319465637;-0.8119750618934631;0.7128571271896362;0;Tidak_Teridentifikasi;Non_Lamun
29;0;28;Lainnya;0.04769999906420708;0.03180000185966492;0.05220000073313713;0.0430000014603138;0.09880000352859497;0.2551000118255615;0.31520000100135803;0.2865999937057495;0.34610000252723694;0.3222000002861023;0.18129999935626984;0.09430000185966492;0.7451293468475342;-0.49613258242607117;-0.6737263798713684;0.4876083731651306;2728665351867670;0.6737263798713684;0.7960320115089417;-0.8319249749183655;0.6174402236938477;0;Tidak_Teridentifikasi;Non_Lamun
30;0;29;Lainnya;0.04769999906420708;0.02930000051856041;0.05530000105500221;0.03539999946951866;0.09510000050067902;0.28369998931884766;0.3427000045776367;0.3684000074863434;0.3752000033855438;0.3222000002861023;0.18129999935626984;0.08489999920129776;0.8264445066452026;-0.5200642347335815;-0.7268871665000916;0.6281182765960693;38902952671051000;0.7268871665000916;0.8529878258705139;-0.843625009059906;0.5366795063018799;0;Tidak_Teridentifikasi;Non_Lamun
31;0;30;Lainnya;0.04800000041723251;0.029500000178813934;0.056699998676776886;0.0348999984562397;0.10189999639987946;0.28529998660087585;0.35249999165534973;0.3808000087738037;0.3772999942302704;0.3391999900341034;0.19179999828338623;0.09849999845027924;0.845788836479187;-0.524642288684845;-0.7502812147140503;0.6228744983673096;4153398036956780;0.7502812147140503;0.8603026866912842;-0.9067000150680542;0.5236685872077942;0;Tidak_Teridentifikasi;Non_Lamun
32;0;31;Lainnya;0.04969999939203262;0.03370000049471855;0.06030000001192093;0.03849999979138374;0.12359999865293503;0.29120001196861267;0.3544999957084656;0.36160001158714294;0.38519999384880066;0.34790000319480896;0.2087000012397766;0.12389999628067017;0.7916194796562195;-0.5496221780776978;-0.7257384061813354;0.566662073135376;3638859510421750;0.7257384061813354;0.8441669940948486;-1034274935722350;0.5246376991271973;0;Tidak_Teridentifikasi;Non_Lamun
33;0;32;Lainnya;0.04969999939203262;0.04839999973773956;0.08669999986886978;0.07079999893903732;0.14239999651908875;0.3037000000476837;0.3580000102519989;0.37439998984336853;0.3919999897480011;0.34790000319480896;0.2290000021457672;0.1363999992609024;0.6596609950065613;-0.4501679837703705;-0.6239427328109741;0.5251117944717407;1881355881690970;0.6239427328109741;0.7047353386878967;-10414999723434400;0.6572327017784119;0;Tidak_Teridentifikasi;Non_Lamun
34;0;33;Lainnya;0.04969999939203262;0.1340000033378601;0.18039999902248383;0.1923999935388565;0.1868000030517578;0.3206000030040741;0.3723999857902527;0.421999990940094;0.39640000462532043;0.34790000319480896;0.2590000033378601;0.1761000007390976;0.3647342920303345;-0.1850033402442932;-0.39540982246398926;0.35316917300224304;0.6923990249633789;0.39540982246398926;0.5016611218452454;-0.860249936580658;0.7395144104957581;0;Tidak_Teridentifikasi;Non_Lamun
35;0;34;Lainnya;0.04969999939203262;0.1387999951839447;0.17560000717639923;0.17839999496936798;0.18880000710487366;0.3206000030040741;0.3723999857902527;0.38519999384880066;0.39640000462532043;0.34790000319480896;0.265500009059906;0.18549999594688416;0.37853947281837463;-0.17366325855255127;-0.3836749196052551;0.33784219622612;0.6734694242477417;0.3836749196052551;0.47792407870292664;-0.8840500116348267;0.7436108589172363;0;Tidak_Teridentifikasi;Non_Lamun
36;0;35;Lainnya;0.04969999939203262;0.08020000159740448;0.11860000342130661;0.11680000275373459;0.18610000610351562;0.31209999322891235;0.36169999837875366;0.38440001010894775;0.39410001039505005;0.34790000319480896;0.2671999931335449;0.18490000069141388;0.5285437107086182;-0.37183716893196106;-0.5161743760108948;0.4417228698730469;13101197481155300;0.5161743760108948;0.6575176119804382;-11759250164031900;0.6484560370445251;0;Tidak_Teridentifikasi;Non_Lamun
37;0;36;Lainnya;0.04430000111460686;0.1006999984383583;0.13760000467300415;0.14000000059604645;0.1785999983549118;0.30480000376701355;0.3587999939918518;0.3928000032901764;0.3880000114440918;0.34700000286102295;0.25769999623298645;0.17239999771118164;0.4875549077987671;-0.3018348813056946;-0.48051947355270386;0.4382176399230957;10574042797088600;0.48051947355270386;0.5954508781433105;-10703999996185300;0.6474973559379578;0;Tidak_Teridentifikasi;Non_Lamun
38;0;37;Lainnya;0.035100001841783524;0.07680000364780426;0.10010000318288803;0.10400000214576721;0.1589999943971634;0.28780001401901245;0.33480000495910645;0.34439998865127563;0.3813000023365021;0.3564000129699707;0.24369999766349792;0.1453000009059906;0.5361284613609314;-0.37609899044036865;-0.5496062636375427;0.4334968030452728;13452712297439500;0.5496062636375427;0.649641215801239;-10213249921798700;0.6666666865348816;0;Tidak_Teridentifikasi;Non_Lamun
